Region,Customer_ID,Customer_Name,Sales,region_rank
Africa,RH-94951,Rick Hansen,2833,58
Africa,RH-95101,Rick Huthwaite,585,403
Africa,RH-95551,Ritsa Hightower,4477,16
Africa,RH-96001,Rob Haberlin,1421,186
Africa,RK-93001,Ralph Kennedy,383,496
Africa,RL-96151,Rob Lucas,169,625
Africa,RM-93751,Raymond Messe,709,351
Africa,RM-96751,Robert Marley,198,598
Africa,RM-97501,Roland Murray,53,715
Africa,RO-97801,Rose O'Brian,2597,72
Africa,RP-92701,Rachel Payne,238,574
Africa,RP-93901,Resi Pölking,4862,12
Africa,RP-98551,Roy Phan,2342,82
Africa,RR-93151,Ralph Ritter,27,731
Africa,RS-94201,Ricardo Sperren,331,527
Africa,RS-97651,Roland Schwarz,960,274
Africa,RS-98701,Roy Skaria,467,454
Africa,RW-95401,Rick Wilson,4821,14
Africa,RW-96301,Rob Williams,546,420
Africa,RW-96901,Robert Waldorf,294,547
Africa,SA-108301,Sue Ann Reed,505,441
Africa,SB-101701,Sarah Bern,1321,212
Africa,SB-101851,Sarah Brown,935,285
Africa,SC-100201,Sam Craven,48,720
Africa,SC-100501,Sample Company A,1493,174
Africa,SC-100951,Sanjit Chand,717,343
Africa,SC-102301,Scot Coram,174,619
Africa,SC-103051,Sean Christensen,2350,81
Africa,SC-103801,Shahid Collister,1446,184
Africa,SC-104401,Shaun Chance,1648,152
Africa,SC-106801,Steve Carroll,2511,75
Africa,SC-106951,Steve Chapman,1335,206
Africa,SC-107251,Steven Cartwright,2136,94
Africa,SC-107701,Stewart Carmichael,27,732
Africa,SC-108001,Stuart Calhoun,62,702
Africa,SC-108451,Sung Chung,613,391
Africa,SD-104851,Shirley Daniels,1115,240
Africa,SE-101101,Sanjit Engle,271,553
Africa,SF-100651,Sandra Flanagan,585,404
Africa,SF-102001,Sarah Foster,1049,253
Africa,SF-109651,Sylvia Foulston,868,306
Africa,SG-100801,Sandra Glassco,788,322
Africa,SG-104701,Sheri Gordon,666,370
Africa,SG-106051,Speros Goranitis,968,270
Africa,SG-108901,Susan Gilcrest,459,458
Africa,SH-103951,Shahid Hopkins,52,717
Africa,SH-99751,Sally Hughsby,520,433
Africa,SJ-101251,Sanjit Jacobs,1050,251
Africa,SJ-102151,Sarah Jordon,61,705
Africa,SK-99901,Sally Knutson,1032,255
Africa,SL-101551,Sara Luxemburg,1516,171
Africa,SM-100051,Sally Matthias,4068,28
Africa,SM-103201,Sean Miller,3993,29
Africa,SM-109051,Susan MacKendrick,1576,162
Africa,SM-109501,Suzanne McNair,114,674
Africa,SN-105601,Skye Norling,729,341
Africa,SN-107101,Steve Nguyen,192,601
Africa,SO-103351,Sean O'Donnell,130,662
Africa,SP-105451,Sibella Parks,419,475
Africa,SP-106201,Stefania Perrino,77,694
Africa,SP-106501,Stephanie Phelps,431,467
Africa,SP-108601,Sung Pak,503,442
Africa,SP-109201,Susan Pistek,165,631
Africa,SR-104251,Sharelle Roach,122,669
Africa,SR-107401,Steven Roelle,158,642
Africa,SS-101401,Saphhira Shifley,169,626
Africa,SS-104101,Shahid Shariari,222,581
Africa,SS-105151,Shirley Schmidt,373,499
Africa,SS-105901,Sonia Sunley,884,300
Africa,SS-108751,Sung Shariari,489,446
Africa,ST-105301,Shui Tom,777,325
Africa,SU-106651,Stephanie Ulpright,1766,132
Africa,SV-107851,Stewart Visinsky,2833,59
Africa,SV-108151,Stuart Van,858,311
Africa,SV-109351,Susan Vittorini,172,623
Africa,SW-102451,Scot Wooten,1420,187
Africa,SW-102751,Scott Williamson,165,632
Africa,SW-103501,Sean Wendt,743,336
Africa,SW-104551,Shaun Weien,1379,197
Africa,SW-107551,Steven Ward,610,392
Africa,SZ-100351,Sam Zeldin,409,486
Africa,TA-113851,Tom Ashbrook,2226,89
Africa,TB-110551,Ted Butterfield,193,599
Africa,TB-111751,Thomas Boland,528,430
Africa,TB-111901,Thomas Brumley,424,472
Africa,TB-112501,Tim Brockman,1957,112
Africa,TB-112801,Toby Braunhardt,710,349
Africa,TB-113551,Todd Boyes,311,538
Africa,TB-114001,Tom Boeckenhauer,1761,136
Africa,TB-115201,Tracy Blumstein,2540,73
Africa,TB-115951,Troy Blackwell,38,724
Africa,TB-116251,Trudy Brown,956,276
Africa,TC-109801,Tamara Chand,587,402
Africa,TC-111451,Theresa Coyne,417,477
Africa,TC-112951,Toby Carlisle,156,644
Africa,TC-114751,Tony Chapman,448,461
Africa,TC-115351,Tracy Collins,1810,129
Africa,TD-109951,Tamara Dahlen,150,647
Africa,TG-113101,Toby Gnade,16,743
Africa,TG-116401,Trudy Glocke,469,453
Africa,TH-111001,Thea Hendricks,25,736
Africa,TH-111151,Thea Hudgings,1761,137
Africa,TH-112351,Tiffany House,1456,183
Africa,TH-115501,Tracy Hopkins,181,607
Africa,TM-110101,Tamara Manning,61,706
Africa,TM-114901,Tony Molinari,283,551
Africa,TN-110401,Tanja Norvell,188,605
Africa,TP-111301,Theone Pippenger,748,333
Africa,TP-114151,Tom Prescott,605,397
Africa,TP-115651,Tracy Poddar,285,550
Africa,TR-113251,Toby Ritter,2272,86
Africa,TS-110851,Thais Sissman,677,364
Africa,TS-111601,Theresa Swint,646,377
Africa,TS-112051,Thomas Seio,584,405
Africa,TS-113401,Toby Swindell,1173,236
Africa,TS-113701,Todd Sumrall,329,529
Africa,TS-114301,Tom Stivers,523,431
Africa,TS-115051,Tony Sayre,2116,96
Africa,TS-116101,Troy Staebel,397,490
Africa,TS-116551,Trudy Schmidt,176,615
Africa,TT-110701,Ted Trevino,1572,163
Africa,TT-112201,Thomas Thornton,1146,238
Africa,TT-112651,Tim Taslimi,2618,70
Africa,TT-114601,Tonja Turnell,189,604
Africa,TW-110251,Tamara Willingham,125,667
Africa,TZ-114451,Tom Zandusky,158,643
Africa,TZ-115801,Tracy Zic,132,658
Africa,VB-117451,Victoria Brennan,386,494
Africa,VD-116701,Valerie Dominguez,123,668
Africa,VF-117151,Vicky Freymann,543,421
Africa,VG-117901,Vivek Gonzalez,266,557
Africa,VG-118051,Vivek Grady,85,686
Africa,VM-116851,Valerie Mitchum,58,711
Africa,VM-118351,Vivian Mathis,1209,233
Africa,VP-117301,Victor Preis,129,663
Africa,VP-117601,Victoria Pisteka,152,646
Africa,VS-118201,Vivek Sundaresam,71,697
Africa,VT-117001,Valerie Takahito,241,573
Africa,VW-117751,Victoria Wilson,925,289
Africa,WB-118501,William Brown,30,730
Africa,XP-118651,Xylona Preis,304,541
Africa,YC-118951,Yoseph Carroll,97,680
Africa,YS-118801,Yana Sorensen,190,603
Africa,ZC-119101,Zuschuss Carroll,7,752
Africa,ZD-119251,Zuschuss Donatelli,1016,258
Canada,AA-3752,Allen Armold,27,155
Canada,AA-4802,Andrew Allen,1085,16
Canada,AB-1052,Adrian Barton,64,130
Canada,AB-1652,Alan Barnes,411,50
Canada,AB-2552,Alejandro Ballentine,283,64
Canada,AC-4502,Amy Cox,147,92
Canada,AF-8702,Art Ferguson,125,103
Canada,AG-2702,Alejandro Grove,296,60
Canada,AG-4952,Andrew Gjertsen,52,138
Canada,AH-1952,Alan Haines,88,122
Canada,AH-752,Adam Hart,137,96
Canada,AJ-7802,Anthony Jacobs,19,168
Canada,AM-7052,Anne McFarland,24,161
Canada,AO-8102,Anthony O'Donnell,386,53
Canada,AS-1351,Adrian Shami,187,79
Canada,AS-2252,Alan Schoenberger,28,152
Canada,AS-2401,Alan Shonely,5,181
Canada,AZ-7502,Annie Zypern,96,116
Canada,BF-10802,Bart Folk,2183,4
Canada,BM-16502,Brian Moss,17,171
Canada,BP-11552,Becky Pak,175,81
Canada,BT-15302,Bradley Talbott,832,26
Canada,BW-10652,Barry Weirich,70,127
Canada,BW-11102,Bart Watters,17,172
Canada,CA-20551,Cathy Armstrong,1002,19
Canada,CC-22202,Chris Cortes,944,22
Canada,CC-24752,Cindy Chapman,701,33
Canada,CD-19802,Carol Darley,156,86
Canada,CJ-20102,Caroline Jumper,109,108
Canada,CL-18902,Carl Ludwig,53,137
Canada,CP-20852,Cathy Prescott,885,24
Canada,CR-26252,Corey Roper,100,111
Canada,CS-19502,Carlos Soltero,80,124
Canada,CS-21302,Chad Sievert,25,160
Canada,DB-29102,Daniel Byrd,1180,13
Canada,DB-31202,David Bremer,465,42
Canada,DC-28502,Dan Campbell,2091,5
Canada,DH-36752,Duane Huffman,30,148
Canada,DJ-35102,Don Jones,194,76
Canada,DK-33752,Dennis Kane,60,133
Canada,DL-28652,Dan Lawera,256,66
Canada,DL-33302,Denise Leinenbach,156,87
Canada,DM-29552,Dario Medina,139,93
Canada,DM-35252,Don Miller,1183,12
Canada,DN-36902,Duane Noonan,949,21
Canada,DO-36452,Doug O'Connell,1112,15
Canada,DP-30002,Darren Powers,30,149
Canada,DP-33902,Dennis Pardue,91,119
Canada,DW-34802,Dianna Wilson,2469,2
Canada,DW-35402,Don Weiss,428,48
Canada,DW-35852,Dorothy Wardle,27,156
Canada,Dp-32402,Dean percer,128,100
Canada,EB-37501,Edward Becker,173,83
Canada,EB-38402,Ellis Ballard,1444,9
Canada,ED-38852,Emily Ducich,15,174
Canada,EH-39452,Eric Hoffmann,223,71
Canada,EM-38252,Elizabeth Moffitt,13,177
Canada,EM-39602,Eric Murdock,100,112
Canada,EM-40652,Erin Mull,139,94
Canada,EM-40952,Eudokia Martin,193,78
Canada,ES-40202,Erica Smith,735,30
Canada,FG-42602,Frank Gastineau,26,158
Canada,GB-45302,George Bell,21,166
Canada,GH-44252,Gary Hwang,127,102
Canada,GH-44852,Gene Hale,449,44
Canada,GH-46652,Greg Hansen,20,167
Canada,GT-47552,Guy Thornton,249,67
Canada,GZ-44702,Gary Zandusky,62,131
Canada,GZ-45452,George Zrebassa,22,163
Canada,HA-49201,Helen Andreada,100,113
Canada,HG-49652,Henry Goldwyn,246,68
Canada,HK-48902,Heather Kirkland,336,55
Canada,HR-47702,Hallie Redmond,97,115
Canada,JD-58952,Jonathan Doherty,961,20
Canada,JF-52952,Jason Fortune-,90,121
Canada,JH-54302,Jennifer Halladay,28,153
Canada,JH-59102,Jonathan Howell,125,104
Canada,JH-61802,Justin Hirsh,34,147
Canada,JK-56252,Jim Karlsson,2264,3
Canada,JK-60902,Juliana Krohn,116,106
Canada,JK-61202,Julie Kriz,875,25
Canada,JL-51302,Jack Lebron,666,36
Canada,JL-52351,Janet Lee,1186,11
Canada,JM-52652,Janet Molinari,424,49
Canada,JM-56552,Jim Mitchum,1164,14
Canada,JM-58652,John Murray,349,54
Canada,JP-54602,Jennifer Patt,503,41
Canada,JP-55202,Jeremy Pistek,133,97
Canada,JR-62102,Justin Ritter,169,84
Canada,JS-55952,Jill Stevenson,138,95
Canada,JS-59402,Joni Sundaresam,17,173
Canada,JS-60302,Joy Smith,431,47
Canada,KB-66002,Ken Brennan,29,150
Canada,KH-66902,Kristen Hastings,52,139
Canada,KM-63752,Katherine Murray,197,75
Canada,KT-64652,Kean Takahito,48,141
Canada,LB-67352,Larry Blacks,114,107
Canada,LC-68852,Lena Creighton,95,117
Canada,LC-71402,Logan Currie,922,23
Canada,LD-70052,Lisa DeCherney,19,169
Canada,LH-71552,Logan Haushalter,152,90
Canada,LP-70952,Liz Preis,238,69
Canada,LS-69452,Linda Southworth,194,77
Canada,LS-69752,Lindsay Shagiari,451,43
Canada,LS-72452,Lynn Smith,40,146
Canada,LT-67652,Larry Tron,29,151
Canada,LW-72152,Luke Weiss,277,65
Canada,MA-79952,Michelle Arnett,130,98
Canada,MD-73502,Maribeth Dona,26,159
Canada,ME-77252,Max Engle,204,74
Canada,MG-82052,Mitch Gastineau,15,175
Canada,MH-74402,Mark Haberlin,326,57
Canada,MH-76202,Matt Hagelstein,129,99
Canada,MH-80252,Michelle Huthwaite,22,164
Canada,MK-79052,Michael Kennedy,187,80
Canada,MK-81602,Mike Kennedy,80,125
Canada,ML-77552,Max Ludwig,51,140
Canada,ML-80402,Michelle Lonsdale,73,126
Canada,MM-72602,Magdelene Morse,314,59
Canada,MZ-75152,Mary Zewe,150,91
Canada,NB-85802,Nicole Brennan,100,114
Canada,NC-83402,Nat Carroll,229,70
Canada,NC-86252,Noah Childs,103,110
Canada,ND-84602,Neil Ducich,41,144
Canada,NF-83852,Natalie Fritzler,402,52
Canada,NF-84752,Neil Französisch,676,34
Canada,NG-83552,Nat Gilpin,403,51
Canada,NG-84302,Nathan Gelder,728,31
Canada,NH-86102,Nicole Hansen,1005,18
Canada,NM-84452,Nathan Mautz,18,170
Canada,NP-83252,Naresj Patel,531,40
Canada,NW-84002,Natalie Webber,334,56
Canada,PB-88052,Patrick Bzostek,620,38
Canada,PC-90002,Pauline Chand,120,105
Canada,PF-91202,Peter Fuller,322,58
Canada,PO-88652,Patrick O'Donnell,205,73
Canada,PO-91802,Philisse Overcash,88,123
Canada,PO-91952,Phillina Ober,27,157
Canada,PR-88802,Patrick Ryan,289,62
Canada,RA-92852,Ralph Arnett,295,61
Canada,RA-98852,Ruben Ausman,154,88
Canada,RB-97052,Roger Barcio,285,63
Canada,RD-94802,Rick Duston,91,120
Canada,RD-95852,Rob Dowd,704,32
Canada,RD-96602,Robert Dilbeck,175,82
Canada,RF-93452,Randy Ferguson,13,178
Canada,RH-96002,Rob Haberlin,1826,6
Canada,RM-96752,Robert Marley,212,72
Canada,RR-95251,Rick Reed,675,35
Canada,RS-94202,Ricardo Sperren,12,179
Canada,RW-96302,Rob Williams,14,176
Canada,SA-108302,Sue Ann Reed,55,135
Canada,SC-102601,Scott Cohen,633,37
Canada,SC-107702,Stewart Carmichael,55,136
Canada,SG-100802,Sandra Glassco,56,134
Canada,SH-103952,Shahid Hopkins,67,129
Canada,SJ-101252,Sanjit Jacobs,23,162
Canada,SJ-102152,Sarah Jordon,22,165
Canada,SL-101552,Sara Luxemburg,28,154
Canada,SN-105602,Skye Norling,441,46
Canada,SR-104252,Sharelle Roach,107,109
Canada,SS-101402,Saphhira Shifley,7,180
Canada,SS-104102,Shahid Shariari,1799,7
Canada,SV-103651,Seth Vernon,761,29
Canada,SV-108152,Stuart Van,4009,1
Canada,SW-102752,Scott Williamson,1025,17
Canada,SW-107552,Steven Ward,779,28
Canada,TB-112802,Toby Braunhardt,448,45
Canada,TC-112952,Toby Carlisle,569,39
Canada,TC-114752,Tony Chapman,822,27
Canada,TD-109952,Tamara Dahlen,41,145
Canada,TG-113102,Toby Gnade,128,101
Canada,TG-116402,Trudy Glocke,1561,8
Canada,TH-111152,Thea Hudgings,44,143
Canada,TH-115502,Tracy Hopkins,93,118
Canada,TP-114152,Tom Prescott,1344,10
Canada,TS-110852,Thais Sissman,46,142
Canada,TS-113402,Toby Swindell,163,85
Canada,TZ-114452,Tom Zandusky,154,89
Canada,VM-118352,Vivian Mathis,61,132
Canada,YC-118952,Yoseph Carroll,70,128
Caribbean,AA-103753,Allen Armold,19,511
Caribbean,AA-104803,Andrew Allen,2404,23
Caribbean,AA-106453,Anna Andreadi,1120,88
Caribbean,AB-100603,Adam Bellavance,199,325
Caribbean,AB-101503,Aimee Bixby,103,392
Caribbean,AB-101653,Alan Barnes,349,254
Caribbean,AB-102553,Alejandro Ballentine,3745,6
Caribbean,AC-104203,Alyssa Crouse,384,242
Caribbean,AC-104503,Amy Cox,600,185
Caribbean,AC-106153,Ann Chong,174,342
Caribbean,AC-106603,Anna Chung,1262,78
Caribbean,AD-101803,Alan Dominguez,86,407
Caribbean,AF-108703,Art Ferguson,3980,4
Caribbean,AF-108853,Art Foster,434,227
Caribbean,AG-102703,Alejandro Grove,34,486
Caribbean,AG-103003,Aleksandra Gannaway,160,354
Caribbean,AG-103303,Alex Grayson,2832,16
Caribbean,AG-103903,Allen Goldenen,1547,52
Caribbean,AG-104953,Andrew Gjertsen,21,508
Caribbean,AG-105253,Andy Gerbode,122,380
Caribbean,AG-107653,Anthony Garverick,1242,79
Caribbean,AH-100303,Aaron Hawkins,858,127
Caribbean,AH-100753,Adam Hart,845,131
Caribbean,AH-101953,Alan Haines,644,176
Caribbean,AH-102103,Alan Hwang,306,267
Caribbean,AH-104653,Amy Hunt,16,516
Caribbean,AH-106903,Anna Häberlin,72,422
Caribbean,AJ-109453,Ashley Jarboe,44,466
Caribbean,AJ-109603,Astrea Jones,1728,44
Caribbean,AM-107053,Anne McFarland,254,292
Caribbean,AP-107203,Anne Pryor,215,318
Caribbean,AP-109153,Arthur Prichep,256,288
Caribbean,AR-105403,Andy Reiter,58,445
Caribbean,AR-105703,Anemone Ratner,24,502
Caribbean,AR-108253,Anthony Rawles,559,197
Caribbean,AS-100903,Adam Shillingsburg,36,480
Caribbean,AS-101353,Adrian Shami,182,332
Caribbean,AS-102403,Alan Shonely,1417,61
Caribbean,AT-104353,Alyssa Tate,76,418
Caribbean,AT-107353,Annie Thurman,913,119
Caribbean,AW-108403,Anthony Witt,1742,42
Caribbean,AW-109303,Arthur Wiediger,115,384
Caribbean,BB-109903,Barry Blumstein,1022,103
Caribbean,BD-115003,Bradley Drucker,891,122
Caribbean,BD-115603,Brendan Dodson,69,430
Caribbean,BD-116353,Brian Derr,833,133
Caribbean,BD-117253,Bruce Degenhardt,156,357
Caribbean,BD-117703,Bryan Davis,55,452
Caribbean,BE-113353,Bill Eplett,809,140
Caribbean,BE-114103,Bobby Elias,256,289
Caribbean,BE-114553,Brad Eason,690,162
Caribbean,BF-109753,Barbara Fisher,405,239
Caribbean,BF-110053,Barry Franz,1802,38
Caribbean,BF-111703,Ben Ferrer,607,182
Caribbean,BF-112153,Benjamin Farhat,760,151
Caribbean,BF-112753,Beth Fritzler,1713,45
Caribbean,BG-110353,Barry Gonzalez,218,314
Caribbean,BG-116953,Brooke Gillingham,175,341
Caribbean,BH-117103,Brosina Hoffman,354,252
Caribbean,BK-112603,Berenike Kampe,1048,97
Caribbean,BM-115753,Brendan Murry,260,284
Caribbean,BM-116503,Brian Moss,2026,27
Caribbean,BN-115153,Bradley Nguyen,3723,7
Caribbean,BO-114253,Bobby Odegard,55,453
Caribbean,BP-110503,Barry Pond,92,403
Caribbean,BP-110953,Bart Pistole,712,158
Caribbean,BP-111553,Becky Pak,1302,73
Caribbean,BP-111853,Ben Peterman,953,114
Caribbean,BP-112303,Benjamin Patterson,354,253
Caribbean,BP-112903,Beth Paige,1498,54
Caribbean,BS-113653,Bill Shonely,1763,41
Caribbean,BS-117553,Bruce Stewart,131,376
Caribbean,BS-118003,Bryan Spruell,107,387
Caribbean,BT-113053,Beth Thompson,583,190
Caribbean,BT-113953,Bill Tyler,240,298
Caribbean,BT-114403,Bobby Trafton,62,441
Caribbean,BT-114853,Brad Thomas,433,228
Caribbean,BT-115303,Bradley Talbott,63,439
Caribbean,BW-110653,Barry Weirich,35,484
Caribbean,BW-111103,Bart Watters,30,493
Caribbean,CA-119653,Carol Adams,193,328
Caribbean,CA-120553,Cathy Armstrong,56,450
Caribbean,CA-123103,Christine Abelman,185,330
Caribbean,CA-127753,Cynthia Arntzen,199,326
Caribbean,CB-120253,Cassandra Brandow,79,414
Caribbean,CB-125353,Claudia Bergmann,599,186
Caribbean,CC-121453,Charles Crestani,58,446
Caribbean,CC-122203,Chris Cortes,221,313
Caribbean,CC-124753,Cindy Chapman,369,247
Caribbean,CC-125503,Clay Cheatham,415,233
Caribbean,CD-119203,Carlos Daly,9,522
Caribbean,CD-119803,Carol Darley,104,390
Caribbean,CD-122803,Christina DeMoss,628,177
Caribbean,CD-127903,Cynthia Delaney,32,490
Caribbean,CG-120403,Catherine Glotzbach,39,473
Caribbean,CG-125203,Claire Gute,596,187
Caribbean,CH-120703,Cathy Hwang,332,259
Caribbean,CJ-120103,Caroline Jumper,49,460
Caribbean,CK-123253,Christine Kargatis,1125,87
Caribbean,CK-125953,Clytie Kelty,57,448
Caribbean,CK-127603,Cyma Kinney,64,438
Caribbean,CL-118903,Carl Ludwig,791,145
Caribbean,CL-125653,Clay Ludtke,1688,47
Caribbean,CL-127003,Craig Leslie,60,444
Caribbean,CM-119353,Carlos Meador,1071,93
Caribbean,CM-121903,Charlotte Melton,840,132
Caribbean,CM-123853,Christopher Martinez,41,468
Caribbean,CM-124453,Chuck Magee,477,218
Caribbean,CM-126553,Corinna Mitchell,878,123
Caribbean,CM-127153,Craig Molinari,301,269
Caribbean,CP-120853,Cathy Prescott,381,243
Caribbean,CP-123403,Christine Phan,1438,60
Caribbean,CS-118603,Cari Schnelling,605,183
Caribbean,CS-119503,Carlos Soltero,824,136
Caribbean,CS-121753,Charles Sheldon,356,250
Caribbean,CS-122503,Chris Selesnick,105,389
Caribbean,CS-123553,Christine Sundaresam,79,415
Caribbean,CS-124003,Christopher Schild,1496,55
Caribbean,CS-124603,Chuck Sachs,158,356
Caribbean,CS-124903,Cindy Schnelling,61,442
Caribbean,CS-125053,Cindy Stewart,117,382
Caribbean,CT-119953,Carol Triggs,134,373
Caribbean,CV-122953,Christina VanderZanden,914,117
Caribbean,CW-119053,Carl Weiss,54,455
Caribbean,CY-127453,Craig Yedwab,1182,83
Caribbean,DA-134503,Dianna Arnett,756,152
Caribbean,DB-129103,Daniel Byrd,1338,70
Caribbean,DB-132103,Dean Braden,979,109
Caribbean,DB-132703,Deborah Brumfield,29,495
Caribbean,DB-136153,Doug Bickford,525,208
Caribbean,DC-132853,Debra Catini,549,205
Caribbean,DE-132553,Deanra Eno,81,412
Caribbean,DG-133003,Deirdre Greer,124,378
Caribbean,DH-130753,Dave Hallsten,495,214
Caribbean,DH-136753,Duane Huffman,293,273
Caribbean,DJ-135103,Don Jones,19,512
Caribbean,DJ-136303,Doug Jacobs,31,492
Caribbean,DK-128353,Damala Kotsonis,1967,29
Caribbean,DK-129853,Darren Koutras,115,385
Caribbean,DK-130903,Dave Kipp,376,245
Caribbean,DK-131503,David Kendrick,1045,98
Caribbean,DK-132253,Dean Katz,443,224
Caribbean,DK-133753,Dennis Kane,230,305
Caribbean,DL-129253,Daniel Lacy,1700,46
Caribbean,DL-133153,Delfina Latchford,103,393
Caribbean,DL-133303,Denise Leinenbach,647,175
Caribbean,DM-129553,Dario Medina,3055,13
Caribbean,DO-134353,Denny Ordway,1816,37
Caribbean,DO-136453,Doug O'Connell,1307,72
Caribbean,DP-131053,Dave Poirier,39,474
Caribbean,DP-131653,David Philippe,329,261
Caribbean,DR-129403,Daniel Raglin,58,447
Caribbean,DS-130303,Darrin Sayre,238,302
Caribbean,DS-131803,David Smith,218,315
Caribbean,DV-130453,Darrin Van Huff,718,156
Caribbean,DV-134653,Dianna Vittorini,705,159
Caribbean,DW-135403,Don Weiss,11,521
Caribbean,DW-135853,Dorothy Wardle,4252,2
Caribbean,Dp-132403,Dean percer,648,174
Caribbean,EA-140353,Erin Ashbrook,55,454
Caribbean,EB-137053,Ed Braxton,1114,90
Caribbean,EB-138403,Ellis Ballard,410,236
Caribbean,EB-139303,Eric Barreto,355,251
Caribbean,EB-139753,Erica Bern,83,409
Caribbean,EB-141103,Eugene Barchas,311,266
Caribbean,EB-141703,Evan Bailliet,80,413
Caribbean,EH-139453,Eric Hoffmann,38,477
Caribbean,EH-139903,Erica Hackney,334,258
Caribbean,EH-140053,Erica Hernandez,659,170
Caribbean,EH-141253,Eugene Hildebrand,222,312
Caribbean,EH-141853,Evan Henry,988,106
Caribbean,EJ-141553,Eva Jacobs,2019,28
Caribbean,EL-137353,Ed Ludwig,815,138
Caribbean,EM-138103,Eleni McCrary,1387,66
Caribbean,EM-138253,Elizabeth Moffitt,1918,33
Caribbean,EM-140653,Erin Mull,7,523
Caribbean,EM-141403,Eugene Moren,588,188
Caribbean,EM-142003,Evan Minnotte,99,397
Caribbean,ER-138553,Elpida Rittenbach,269,281
Caribbean,ES-140803,Erin Smith,243,294
Caribbean,FC-142453,Frank Carlisle,93,402
Caribbean,FC-143353,Fred Chung,783,147
Caribbean,FG-142603,Frank Gastineau,27,496
Caribbean,FH-142753,Frank Hawley,36,481
Caribbean,FH-143503,Fred Harton,66,436
Caribbean,FM-142153,Filia McAdams,70,429
Caribbean,FM-142903,Frank Merwin,4656,1
Caribbean,FM-143803,Fred McMath,72,423
Caribbean,FP-143203,Frank Preis,122,381
Caribbean,FW-143953,Fred Wasserman,168,348
Caribbean,GB-145753,Giulietta Baptist,728,153
Caribbean,GG-146503,Greg Guthrie,88,405
Caribbean,GH-144253,Gary Hwang,38,478
Caribbean,GH-144853,Gene Hale,52,456
Caribbean,GH-146653,Greg Hansen,1676,48
Caribbean,GK-146203,Grace Kelly,49,461
Caribbean,GM-144403,Gary McGarr,23,504
Caribbean,GM-144553,Gary Mitchum,182,333
Caribbean,GM-146803,Greg Matthias,914,118
Caribbean,GM-146953,Greg Maxwell,94,401
Caribbean,GP-147403,Guy Phonely,702,160
Caribbean,GR-145603,Georgia Rosenberg,579,192
Caribbean,GT-146353,Grant Thornton,1779,40
Caribbean,GT-147103,Greg Tran,899,121
Caribbean,GT-147553,Guy Thornton,82,410
Caribbean,GW-146053,Giulietta Weimer,1292,74
Caribbean,GZ-144703,Gary Zandusky,107,388
Caribbean,GZ-145453,George Zrebassa,150,360
Caribbean,HD-147853,Harold Dahlen,678,165
Caribbean,HE-148003,Harold Engle,974,112
Caribbean,HF-149953,Herbert Flentye,142,367
Caribbean,HG-148453,Harry Greene,2987,14
Caribbean,HG-149653,Henry Goldwyn,650,173
Caribbean,HJ-148753,Heather Jas,257,286
Caribbean,HK-148903,Heather Kirkland,568,195
Caribbean,HP-148153,Harold Pawlan,180,336
Caribbean,HR-147703,Hallie Redmond,16,517
Caribbean,HW-149353,Helen Wasserman,21,509
Caribbean,IG-150853,Ivan Gibson,983,108
Caribbean,IL-151003,Ivan Liston,300,270
Caribbean,JB-154003,Jennifer Braxton,162,353
Caribbean,JB-159253,Joni Blumstein,95,400
Caribbean,JB-160003,Joy Bell-,174,343
Caribbean,JB-160453,Julia Barnett,665,169
Caribbean,JC-153853,Jenna Caffey,1568,51
Caribbean,JC-161053,Julie Creighton,37,479
Caribbean,JD-157903,John Dryer,720,155
Caribbean,JD-158953,Jonathan Doherty,295,271
Caribbean,JD-160153,Joy Daniels,851,129
